train_loss,train_precision,train_recall,train_f1,val_loss,val_precision,val_recall,val_f1,best_threshold
0.7884465900063514,0.2937105638102992,0.9255933290570879,0.445920889987639,0.8764616770503122,0.4495677233429395,0.789873417721519,0.5730027548209365,0.4400000000000001
0.7166874995614801,0.405688622754491,0.6953175112251443,0.5124084140865044,1.1456277774001837,0.4436741767764298,0.6481012658227848,0.5267489711934157,0.3
0.6467703389589275,0.5093860984271943,0.6440025657472739,0.5688385269121813,1.1018119467139709,0.40547063555913115,0.6379746835443038,0.4958189867191342,0.32
0.5811672906684024,0.6089860352155434,0.6433611289288005,0.6257018091079227,1.419183631699373,0.4451476793248945,0.5341772151898734,0.4856156501726122,0.3
0.5159560476243495,0.6722189173111244,0.7248236048749198,0.697530864197531,1.243213477533615,0.37967914438502676,0.6291139240506329,0.4735588375416866,0.33
0.4584770913036274,0.7195046439628483,0.745349583066068,0.732199117832388,1.516877941990177,0.371571072319202,0.37721518987341773,0.37437185929648237,0.3
0.41710922656314714,0.7421875,0.7921744708146248,0.7663667390629848,2.099780665471396,0.3672248803827751,0.3886075949367089,0.3776137761377613,0.31
0.3641506676269429,0.7734567901234568,0.8037203335471456,0.788298206983328,2.5109754897625067,0.36860068259385664,0.41012658227848103,0.3882564409826243,0.3
0.34248297684692913,0.8008684863523573,0.828094932649134,0.814254178492589,2.1377801712211,0.3674293405114401,0.34556962025316457,0.35616438356164387,0.3
0.31605757455457933,0.8287186091435931,0.8255291853752406,0.827120822622108,2.4414881924131038,0.39865996649916247,0.3012658227848101,0.34318673395818317,0.31
0.2828141987470112,0.8521626856036152,0.846696600384862,0.8494208494208493,2.613136949590208,0.3721973094170404,0.42025316455696204,0.3947681331747919,0.3
